PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),O3 (µg/m³),Temperature (°C),Humidity (%),Wind Speed (m/s),Wind Direction (°),Pressure (hPa),Precipitation (mm),Visibility (km),AQI,Season,City,Latitude,Longitude,Day of Week,Hour,Month,Year,Weather Condition,Station ID,Date
143.66391545406162,154.99616013835364,97.82435905486548,46.70697484288996,0.6507427144682862,139.6072410996133,-9.997817941334816,32.20997251107032,6.870133971659561,292.3982524923331,1006.406976794338,28.36187596403117,1.156802560621628,320,Spring,Chengdu,21.66607163111467,95.51671038326876,Sunday,8,11,2021,Clear,35,2021-11-01
181.7873758993073,30.41857362011182,48.95455293805835,30.71893857849622,4.49308634487137,27.85597610181106,28.821867768759454,20.70088563366346,5.64160686133652,64.69816583691762,996.4206097960696,46.19538901943538,2.180463174259271,308,Spring,Chengdu,32.00253120111802,114.83959877576451,Thursday,6,9,2019,Fog,46,2019-09-01
78.81618895109851,32.43154154818588,78.87489221063325,37.62931410315,2.2850450458548983,194.14669539134792,27.68883225502087,22.15615877721389,4.791886474339412,217.44744220980476,1010.8154091275812,20.04332302081376,18.494703231417592,4,Autumn,Beijing,32.850184815033344,125.82720841161417,Monday,3,10,2015,Clear,78,2015-10-01
107.95113273741742,284.47017358793204,68.721605790444,16.26429210427873,0.1355652422575064,97.8969523486022,30.04539605530997,82.25198900906162,0.3291905841765075,128.7062130016727,1048.6302998363644,21.039188551790712,7.409158577119202,3,Spring,Chengdu,20.69864399901245,106.77958667134322,Tuesday,15,12,2019,Snow,18,2019-12-01
229.919532536561,236.18927261697428,29.62913482521165,32.23736593691764,2.1335522998469734,194.75637458972432,2.1173772799664743,90.86460162892696,2.92179868825432,221.52814471652732,987.7071323570412,34.71173273158302,13.192098482330035,406,Winter,Chengdu,41.14704713185717,113.39738612963056,Sunday,10,3,2017,Clear,22,2017-03-01
97.26036126914732,38.69727676746948,67.46233594732894,40.18063842856004,4.618336084471062,177.82896383595786,38.45392153660188,93.11034095289554,2.449357960236914,183.03438650268308,993.5868552823666,34.86810025412549,2.897463888774632,276,Spring,Guangzhou,28.357260863381576,109.48991490686724,Monday,16,4,2016,Fog,1,2016-04-01
97.54542482251702,238.495564969003,43.93372906983335,19.41156208504026,4.1162750295015895,191.5584718960348,30.40643326269928,41.87835680158598,8.99920828496991,188.42340652658697,1026.2639950891194,30.020581749286528,5.314897694225734,91,Winter,Shanghai,48.59019734102512,95.9439368926844,Monday,23,4,2020,Fog,3,2020-04-01
100.1322112899051,42.42966766632138,71.33001518209295,36.82157339391266,4.9171997617258265,57.39921341886159,16.93428011573875,29.38338104833645,9.879787972710728,145.60788631051824,1009.1705772622618,11.622721787347311,16.617310734362885,69,Spring,Beijing,32.01300950852046,95.0694129856773,Wednesday,1,6,2021,Haze,77,2021-06-01
54.78686272069497,276.5602403398278,57.16014010222061,40.49685011082205,0.4260430409652144,103.16441135250238,17.9474660374214,33.16131274299512,0.4185504527543193,205.1174263413415,1040.8506508295134,6.32057286601308,15.609425652323685,398,Summer,Shenzhen,42.50722666027218,125.61829261217292,Tuesday,12,11,2018,Fog,14,2018-11-01
145.31775752428825,39.05978522471443,54.75806476412985,41.00427787391384,2.51260736570375,193.64984013467108,-1.8056335566924613,92.61033158349127,3.522486712292132,253.74542786562776,994.5926399171896,1.8385068921142167,11.91640393332215,404,Summer,Chengdu,22.492143941163544,91.40550805527197,Monday,1,2,2024,Snow,25,2024-02-01
13.984307938629277,295.76702204098086,94.12091155813395,32.78812248979769,1.856549392181871,55.01332747587345,-8.909386265520883,35.726298948978474,8.377343286884585,45.41705928531999,1045.0685349614107,14.236202121809717,17.97805312114151,42,Winter,Guangzhou,45.46910272725507,122.02339881593365,Friday,21,9,2016,Snow,79,2016-09-01
171.67729925487765,31.37360073083189,23.51402216735297,30.243249313990347,2.122908356583715,80.59278213960143,19.68819046038683,27.35729654983067,4.933987217060213,11.352852697069942,1025.8148586851237,46.954797601288746,11.98417449772372,204,Autumn,Shanghai,48.9412090633149,118.49353231609012,Friday,16,7,2024,Clear,90,2024-07-01
186.4121198799265,209.04265263765788,20.235790511516434,19.895416290123883,3.0086726988503543,20.093509565995344,-1.056844864627152,36.158778723489895,0.3608629235198113,181.4751102830716,996.833901201596,11.86815485165985,15.584819591639802,132,Winter,Chengdu,37.99736435211905,95.75521755645698,Wednesday,1,1,2024,Haze,79,2024-01-01
211.76471053716756,295.7871326999946,98.51929994347164,32.16348230031316,2.2981520750992277,13.372427661916008,33.410819544547635,60.02958652435148,2.914449886758892,16.22394722594049,1045.720705456601,38.69438662545557,5.562659570114874,384,Autumn,Chengdu,44.65635675091721,115.75028145677682,Saturday,8,1,2024,Fog,44,2024-01-01
89.35094562841252,249.17763342533053,12.917931368575388,25.25072838656475,2.1788024505957173,164.11164448031604,38.34153158500225,49.258900654757134,9.937758058814715,149.62289915477606,1029.8040893218356,49.26173828346324,4.70837586503008,187,Spring,Shenzhen,30.34403612187028,102.32191518958568,Tuesday,0,1,2024,Clear,60,2024-01-01
113.66888925766152,146.17696948099012,41.274050171258885,31.88866359725522,2.844739662476273,130.06437921805215,26.1272007792628,33.016936715341906,7.204907862246018,246.90083399380623,1010.8917839730276,29.784060469349928,10.769323775956964,299,Summer,Shenzhen,24.01607242380745,102.59348316674036,Saturday,2,12,2016,Rain,16,2016-12-01
137.18817838392914,125.7801087782364,77.15328379137536,1.503253815207865,1.731581389104073,92.76178778981917,34.96004961191696,70.49387176798456,7.20087168756047,114.54631281891534,1015.9630133074244,34.07793669557735,18.155749327652288,371,Spring,Shanghai,41.4950946468085,117.21121874718445,Monday,0,7,2022,Fog,55,2022-07-01
33.99172122154831,63.04062163403214,58.55482844453708,31.50782475572668,1.6601593800823171,162.759286204793,25.48690020747657,93.84534507265914,5.387891826305767,139.31038627692865,986.9948463268344,3.015670301547002,0.8200002285477046,277,Spring,Shanghai,44.269561458046255,112.80020958388609,Wednesday,2,8,2017,Rain,7,2017-08-01
129.02991791609742,171.33001501975218,5.472020175136137,2.204784757132987,2.939655382519104,88.15940798112777,11.292060969806888,30.79326204432112,7.61674313569812,186.7370523517017,1027.2802384827182,36.23965402692305,7.85479308053174,142,Winter,Chengdu,32.45251237001363,128.24361814034847,Thursday,20,5,2021,Rain,95,2021-05-01
125.33210019702771,225.8323257754549,70.32874516361355,30.898557173482267,1.5063046240377724,116.84356611037988,14.912650974012587,38.63670987426456,3.1699733904183613,78.65165853337902,1030.1707201261331,14.846005545979096,15.421547970365308,205,Winter,Chengdu,25.154982745792044,114.3284867592192,Thursday,2,2,2016,Rain,65,2016-02-01
84.26252924491101,217.3464879984611,29.5630771941918,2.3159155059185004,3.0676782882969573,90.61520495682454,32.50410331533006,82.97596287191921,5.825429667122935,108.84615031696624,1010.4533156790792,18.416178902760077,11.570616090160874,372,Spring,Shenzhen,26.12927817963996,101.96169523656395,Monday,15,7,2023,Fog,55,2023-07-01
170.10287422366866,282.8069864445236,92.49397173072772,37.34292105693965,1.5763679115786813,95.66712012164564,-2.153484288310966,21.893903825553995,0.0672305408947304,71.39114121778142,994.5740520257868,37.96110979667543,9.24317283380103,19,Summer,Shanghai,25.08857774521146,105.55676932214782,Thursday,23,6,2023,Haze,70,2023-06-01
167.9489649307966,35.56034663547732,28.233254304912972,43.40624265800493,3.5023740527268887,169.74741558268084,14.935188139364,65.72005788327661,7.948908886728313,173.56424148177615,1016.0275135222232,22.819031102543924,8.311817593328003,104,Spring,Shenzhen,26.28875226771376,106.02329308786496,Thursday,14,1,2018,Snow,12,2018-01-01
185.1827650004861,63.23777899327013,99.101475284393,11.241240310564876,1.543373653675472,30.11030047296642,0.8040434686439255,19.848945112683083,0.0578427130291836,311.0816090137144,981.2348616002312,12.216670193080391,6.785089781427006,423,Summer,Guangzhou,41.92523714008631,107.45838286290548,Monday,19,6,2020,Snow,61,2020-06-01
46.01914737834936,239.1228579679637,96.86661298417292,29.674069928500064,0.5711928741561326,166.23810256495707,29.70447620444144,68.7219348404814,5.462951864541287,204.0972840974713,1049.0554036276255,16.192056740234488,13.169911201262426,146,Summer,Beijing,42.22076760661405,126.48613812843082,Thursday,12,4,2023,Rain,28,2023-04-01
188.81107962255103,117.88427415075373,78.1207156993027,43.48770676744224,1.0238467941380345,71.85881939992953,-0.8443229085421962,98.2011702776531,3.4757388623307897,49.86914882021832,984.1344176538922,27.79739459491638,11.032169052899112,253,Winter,Guangzhou,44.01095124377683,123.20336189722138,Saturday,21,8,2016,Rain,48,2016-08-01
76.92738713975393,292.33650262402614,58.33770449718299,35.93939494144717,0.8719555132845416,69.13964816502359,27.94256182761672,46.61810796389073,5.5165580675216646,282.46087803983073,988.4244091626672,4.206362724558926,3.5185642358856573,280,Spring,Shenzhen,30.439844398010127,106.72825730992024,Saturday,6,4,2017,Haze,67,2017-04-01
105.30983778715223,169.14189353110856,43.8885623003856,31.733548881326666,4.15107235422171,190.82238033102152,16.799637778485636,12.166763180940375,3.774672331149913,43.94638955934779,1036.775931357504,10.278789921711118,1.5361149849276383,94,Summer,Shanghai,23.234254905424944,112.9247418818214,Thursday,3,10,2024,Cloudy,80,2024-10-01
103.46956022454734,55.22740846262781,64.13642232916604,31.028611714768328,3.9153364790859206,114.49936801597008,10.706566826879572,29.036558770456477,2.421043619062944,218.11854766239549,1019.5824007484944,12.283065615511063,9.785382849612096,235,Autumn,Chengdu,24.34676221808976,128.22734714243398,Saturday,3,9,2021,Haze,45,2021-09-01
21.128491290503373,83.21070384134904,59.38789408406158,38.91283994729484,2.5968754039745603,59.24874940053389,31.138665214691187,31.104826266131862,7.1497540883771045,39.658194984636495,1046.150660002164,29.961185497196556,4.912875767498756,131,Spring,Shanghai,45.71014174055844,96.64531052152655,Thursday,5,4,2020,Snow,15,2020-04-01
57.15272809932902,258.32401897434465,50.36187700468656,30.426674102191544,3.448604813271292,165.38206678049585,12.14591235675562,28.544637985658767,1.8500489671837208,344.1358824994421,1000.9490407401692,38.1028454354144,2.4696621958886382,258,Winter,Shanghai,21.170945365957863,96.21076642891852,Thursday,10,6,2021,Rain,48,2021-06-01
215.39744061941525,134.11320572628318,75.17237127174333,40.09954788558261,4.739336755131637,119.42568817963355,22.32224673886438,70.43257779041456,0.4498448033122204,60.5982891813148,989.4105823458764,45.07648508984266,7.310671346745623,281,Summer,Beijing,43.804585047506485,112.44318761419396,Thursday,12,2,2023,Clear,31,2023-02-01
169.96730020211658,299.0482448640911,61.133103916839225,6.915554884052876,4.938860852663334,195.5643222383837,-5.410567577183936,60.93180764035646,7.442453835655069,61.40982006889018,1023.053629708339,18.770533600907434,10.660700285294055,460,Autumn,Beijing,42.87842851690775,102.385132557029,Thursday,13,7,2020,Clear,29,2020-07-01
160.9277251447962,153.2989410376143,15.032495717587302,33.35189193679145,3.096049937516998,82.53113586998221,6.353050560590521,78.39590448106702,6.70364136806562,100.47075361757216,1032.6087199730496,27.32184285969641,12.831435805259549,223,Spring,Chengdu,24.313284277630974,102.54151671505404,Sunday,3,9,2024,Haze,21,2024-09-01
100.73639050664822,246.60971378355583,96.98647541952246,39.610164282195846,4.019712518905395,168.49467534664794,4.5335653001790295,67.01946806306177,7.950824851299374,195.04630032937203,1020.1276407725554,22.624101831728545,6.905134508177129,142,Autumn,Chengdu,44.13071710078806,125.08390137914868,Tuesday,21,11,2017,Clear,59,2017-11-01
124.4691643144596,249.38568453943597,72.43427377127308,40.87657402336782,0.2813114324706011,132.85749885837686,17.559983336073955,65.59138549685356,8.409561552565457,46.61132095589195,982.8226289878656,8.051166860033621,10.341133964060724,136,Autumn,Chengdu,44.474072313720384,112.14683781642027,Tuesday,18,7,2017,Rain,4,2017-07-01
14.432009792016762,23.50472492776287,21.73554184872024,23.1821209676398,1.687115098233782,34.66597934438069,16.242164901044646,50.88830492067024,1.708528909713768,251.05928207695143,1035.288618409137,9.285452301218143,8.29905066495142,272,Spring,Chengdu,20.743302422531,97.71068312179548,Tuesday,1,11,2023,Snow,75,2023-11-01
131.70834256719397,83.80663480749467,75.50607008777459,38.74055436187618,0.5049535599719638,66.70582793616022,-2.2452190597115083,18.774026647085726,7.871635642114305,251.29744079900584,1026.5920661691491,10.743689614313146,10.753450606789556,109,Autumn,Guangzhou,45.4369089624731,97.90358013766011,Tuesday,12,2,2022,Rain,13,2022-02-01
99.91108765963664,262.57153501621127,52.8274616344567,29.30321382914717,3.512689206362451,85.63559916360227,1.0962315941761087,79.01657797144077,2.3703039133239123,9.489107480057829,1008.9718433160898,20.80449129279227,14.745472110452056,427,Summer,Shanghai,44.00457221981251,120.30323716844244,Tuesday,9,12,2022,Haze,45,2022-12-01
235.96612159746437,214.86543158692575,28.173562827763455,6.170660542528825,3.241838070798771,193.80623212467052,7.4738527072912255,52.33098875880948,8.196926098029952,52.92315008658227,1009.1110978322793,39.62706184914065,19.269651249789884,248,Autumn,Shenzhen,33.886995630773626,109.08430111304604,Sunday,1,7,2022,Cloudy,23,2022-07-01
210.72715027725675,151.97494771127376,65.32520890935022,19.574433543926936,4.621783425428647,129.0433092087754,24.76806155475559,66.63548695499978,3.4924426216688644,41.57926163360979,997.515496749612,13.731373659123486,4.421594680131349,414,Summer,Chengdu,47.33165987591242,113.29871532326209,Monday,12,12,2018,Haze,55,2018-12-01
10.057151996547242,201.27395284087973,39.52848495664223,18.63921545905939,1.456506106161887,135.32054653344903,15.334119544490491,55.43795619626054,7.399668202225068,129.76438394226614,1020.5634860995124,6.68309643835312,4.549319662052136,390,Summer,Guangzhou,28.15898171145917,97.86264974115932,Tuesday,1,10,2017,Haze,41,2017-10-01
248.4210822219281,195.35299750392815,57.93181330443114,37.93786621937272,0.2024136465249168,148.9829886689439,-7.04376273415688,53.77097670290214,5.306289919923795,35.98336561214496,1032.3520694257277,2.6476102467174414,8.213288084982821,102,Spring,Shenzhen,38.38900974561459,102.91897735814,Wednesday,22,8,2020,Clear,85,2020-08-01
235.68589194125303,25.11986940904785,98.63967256512474,39.26071116897046,4.61851802302532,196.5506324845334,0.7926387640859325,72.67782768458238,9.135674127026483,77.62257883781217,1021.182843969368,7.2682247096503,16.166622091822198,52,Spring,Shanghai,45.72834668797751,129.3440468510965,Tuesday,3,12,2015,Fog,13,2015-12-01
75.4146746187931,134.772132796307,61.353865741632255,20.60056542265612,2.94684839627086,174.6039758144136,27.21312802069668,87.05744947246329,8.562823018746565,12.607852852842884,1032.446362743617,23.982305600529607,11.944698082105209,362,Autumn,Beijing,22.08319930548265,95.14890541018974,Sunday,14,5,2017,Rain,4,2017-05-01
139.86128267771363,171.0540816540309,17.213304678329997,32.26174329095032,2.1288187011603275,139.34465890878715,14.384712280086768,51.58752367601132,8.397855894753901,43.4107921898704,1013.544702570786,33.68289666557393,10.778034717028108,493,Winter,Shenzhen,28.23300643125882,103.31326734956168,Saturday,12,9,2015,Haze,8,2015-09-01
147.4794878611158,110.78327385806328,24.118371936057944,39.25441111655119,2.3361523632606254,126.84767042081324,28.67999301739834,48.29632353614411,8.908092918681595,290.7878261678409,994.0182102553982,4.218883567679965,9.542531233446711,401,Spring,Guangzhou,35.75629014491052,108.67410912234126,Wednesday,13,9,2022,Snow,28,2022-09-01
65.40875781403257,151.16423766882937,17.39993530831079,24.397015605206253,1.0155721345074098,62.68789584083259,25.472527304249304,36.43344460062095,0.3944020035572193,46.01242580637552,1011.9149566168622,43.31776115279135,11.143712274194876,318,Winter,Shanghai,30.723880035445568,97.5179051114447,Sunday,11,10,2024,Snow,98,2024-10-01
115.38547919822578,88.1857004093288,53.0904639386432,25.80141309301368,4.646986819651181,73.90610788664951,2.588947707854537,44.7085346776413,9.984356798837403,116.7894018600249,1017.4212800004929,3.5061705635913265,19.650091298695056,379,Spring,Guangzhou,31.93724624295941,105.01585233092388,Friday,2,6,2023,Snow,30,2023-06-01
147.84182971791762,157.21472584268156,5.645803549987911,10.529683323113428,1.3731032020880154,134.24327391543596,11.451965901081689,82.58029067684112,0.1184717330731355,138.26332559054717,1049.2408929616583,2.422195390967896,6.695722556150751,248,Spring,Shanghai,29.064261231671797,105.04504492841568,Saturday,0,5,2017,Fog,42,2017-05-01
140.88454935822065,71.44732770300095,37.55922598410733,22.02187981480399,1.917480977112388,120.3369376775433,-5.4188508233621056,89.23422075456061,0.3392361123713627,165.388410365065,1047.5815726238927,15.71358771378794,18.197378686648054,478,Summer,Shanghai,20.97474257154049,116.4293879798405,Monday,10,2,2021,Haze,6,2021-02-01
168.24400536446075,260.6837145593272,33.53613628363042,46.61055319708102,3.8520065188820016,137.18791922392825,36.82688287298356,15.575949898641376,6.228135172753703,220.3330853607272,1030.0211250382713,44.12771336544549,9.10496932038726,214,Spring,Beijing,31.814187725300904,111.0686520126606,Friday,23,10,2024,Clear,99,2024-10-01
141.76977698138404,39.180749862927655,47.33640945569992,1.1724653233560056,1.3117560288652834,76.10815658478788,9.8892480014644,82.61188749973647,9.75226221977278,232.69597422463357,991.3971306530168,12.534090542229,0.2541414244346904,121,Spring,Shanghai,39.20653605228006,128.86162875917805,Sunday,1,2,2022,Haze,74,2022-02-01
71.15408700173171,278.6813455751287,75.1371228363426,31.19126457754473,0.4086920094038635,111.4088188915988,16.4810789410686,49.38311183448113,8.759199868793315,183.1089611007317,1005.3620389121696,32.82712042225,7.541826025313913,181,Winter,Shanghai,29.07472132477765,117.3820438847256,Sunday,13,4,2017,Clear,73,2017-04-01
158.77871313771465,37.289416358885525,22.257613364627765,6.718878818073286,1.4024673880792369,150.85819510247927,15.684847743284507,85.44481109421366,2.3096302040303485,250.3842576132168,1013.490536572603,23.704552412457293,9.852976659720856,380,Spring,Beijing,48.40713066097268,129.36137876043813,Saturday,20,5,2021,Rain,20,2021-05-01
138.0906127747745,205.51432559856949,22.599558110876785,2.5594893687552824,2.391175420309761,104.77554517183698,-5.725382909379348,31.347165200247183,2.57107073066448,328.91869193346344,1030.7127786218275,13.15713456501677,13.222835885175105,472,Autumn,Shanghai,40.974489543153744,123.67413516737436,Saturday,11,2,2020,Haze,72,2020-02-01
49.29001062883509,28.971607215474847,27.35539205226865,18.28719249381864,1.9258712473437285,45.927479327191264,-1.6722220095240452,63.11087936005736,5.6284053210277225,256.13967206068105,996.6121329904074,22.859433987955164,19.11706161672773,417,Winter,Shenzhen,40.37770894591219,116.46576667980258,Friday,20,12,2015,Snow,4,2015-12-01
143.90736085459977,195.5914915694934,70.15376314060187,39.15960678769508,1.7403614196587107,198.79651824919912,19.256055699093093,68.64897676708574,7.074037157904894,169.8920269865043,1004.9953746410664,10.66343623383656,9.455194689110154,224,Autumn,Shanghai,28.07440580092785,102.19345554930749,Monday,6,9,2022,Snow,63,2022-09-01
109.39812509488628,291.5401234735212,65.10718921128534,13.014460308635956,2.663998151103042,125.45393813793848,24.838461309760035,79.60805367862235,0.8126201953817258,294.34134285889525,1029.891950601081,39.70144187565218,7.736498013063815,479,Autumn,Shenzhen,45.06058160377883,93.47772272289856,Monday,4,3,2024,Rain,81,2024-03-01
238.15921696655036,52.47622500915848,82.30449080436713,5.937405972151328,4.369440010398336,18.317801728550418,13.803526551112846,87.88667096279342,7.417595901243136,159.40671334483395,1041.0034948515497,11.1649388452218,9.385034971617346,110,Summer,Shanghai,45.7779539357312,128.26527214649138,Wednesday,0,7,2023,Snow,58,2023-07-01
213.44358592722728,60.214761569653575,20.12427186319747,41.63886468923944,2.5376827350696547,115.46582730728716,5.770555940061499,66.40465784395528,9.122570449310832,232.8887840420932,1026.8417339304583,2.298031720945548,10.31446321303114,484,Winter,Guangzhou,48.2062946816819,113.6067267289952,Sunday,10,7,2015,Rain,33,2015-07-01
161.02438025722122,283.51449568653715,74.37017056875189,7.267300585093294,0.4012258425642424,177.1944342560958,23.44991759311778,66.84127731819964,5.9710363442023615,70.8234631126218,1001.08894713397,1.7600573406956366,5.650154598784193,96,Winter,Beijing,21.02696469478381,93.78058318899508,Saturday,13,4,2019,Rain,70,2019-04-01
84.22467618087866,221.61035965891557,83.60938257997769,13.438762763199747,3.828988745400335,10.62955981182837,-2.8283735314243907,67.5476845826058,4.2527858984260005,79.03173946429828,1004.9076784246416,16.638292273311283,10.246362147552228,80,Spring,Guangzhou,43.21223983178499,128.64609005980356,Tuesday,5,3,2019,Fog,38,2019-03-01
163.81891464292488,276.3523716751387,71.02715051848811,11.072525603797969,4.828913147254787,160.33732854037896,26.525797397465524,91.4807582081116,3.786340557712273,11.936305648711995,985.6766844806056,43.57128735943384,6.228905921270311,141,Summer,Shenzhen,26.216475232784525,92.63292300717605,Wednesday,22,11,2017,Cloudy,10,2017-11-01
176.486373865433,276.3616488626828,15.17403375377421,32.554139212607865,2.2010566690477247,153.84916833845298,4.65979319765826,77.13669509485538,6.226480894120123,350.3307156274625,1040.2667223649662,24.573435938121168,2.78891498780827,279,Autumn,Shanghai,40.13644155633004,112.01521396998884,Friday,5,10,2022,Cloudy,77,2022-10-01
169.4277780768919,271.4709841120958,80.5139796427395,49.283254391268805,2.453091411984368,164.41638474026308,16.342204142411717,96.70063543092212,1.5012847756063965,275.38431068863224,1034.4219034166797,33.77218598260689,6.229543230825811,257,Spring,Chengdu,39.83859110657259,98.76804338702333,Saturday,12,3,2016,Haze,62,2016-03-01
228.95322632657783,141.52036936079782,32.535763746986035,41.73594800433583,3.3032711083951005,76.45709632680125,12.325422253242504,27.08857751946689,0.9397725951884016,296.5771522354176,996.2534384275014,8.423050205033245,5.340608299184251,342,Autumn,Shanghai,20.042570826921807,111.70308174448532,Monday,6,3,2016,Cloudy,85,2016-03-01
140.73140660281814,220.6061433391479,94.25442935903816,19.38951442381241,2.9959844996333915,103.489843975012,13.713827714709936,51.62987828831198,3.81235009072332,327.1721350026278,1036.660150615936,43.29802429552266,16.219582708358864,79,Winter,Guangzhou,20.156761605103394,119.47360115851488,Sunday,13,8,2023,Fog,48,2023-08-01
115.85753818380002,184.7226499483017,26.40727491202352,41.4963812818912,3.313788844971136,45.81983815769951,31.15923641354613,90.03560951200099,8.556203481807351,156.71225490633446,1019.4233580667194,36.55319673415163,19.608765255232797,445,Summer,Shanghai,47.66253272465334,106.70916469044464,Friday,16,11,2021,Fog,35,2021-11-01
79.45018253521896,62.1321989189957,47.8324713617268,24.890287055496376,2.906749783252993,157.01768488390354,28.201736394121845,71.45876841257677,0.8523715560345935,26.0567050601728,1046.8034946037533,42.00423917155212,16.48865572122782,429,Winter,Shanghai,22.419263481960517,94.36138301519296,Friday,21,1,2016,Rain,87,2016-01-01
46.700837019703954,210.2052893292,79.78361619995209,12.80387742842901,3.831040993268184,89.12543607099951,39.76825074835703,52.35897040430018,5.884440073850721,323.13555840931093,1040.5711234971668,7.191823780802059,13.887139814579356,240,Autumn,Guangzhou,27.76870142608916,112.95471202519704,Tuesday,9,7,2024,Fog,24,2024-07-01
82.17105350694038,284.6144277231121,72.69630790239157,26.847776178051056,0.5634464616143352,34.58255833831071,19.898210784194827,89.30397197565372,1.665842994219987,151.06295601181677,995.8894288415988,21.124573701516976,9.014562562778076,17,Winter,Beijing,39.6933005022217,101.47952424485509,Thursday,10,9,2024,Clear,48,2024-09-01
218.78048042068747,227.0899907733391,93.69665317718795,39.59021329219311,2.939114166520289,113.2310755784546,33.49065553917734,97.43982191495822,7.905331251006076,17.53699245821902,1021.2306093999816,21.82491826153371,12.498725694225556,309,Winter,Shanghai,34.36399165078142,121.45883243785396,Sunday,11,5,2024,Cloudy,9,2024-05-01
29.95779102786163,203.5728345940585,65.14820592594188,29.676962228762054,3.8071511575540735,192.32673137192376,31.856127359146228,46.0619320688288,6.378455501200973,325.4033106741793,1001.841454335388,8.865951898991797,11.455490336979404,177,Summer,Shanghai,35.62575158131536,116.74150867320678,Saturday,23,11,2022,Rain,10,2022-11-01
222.277768225362,180.4800396751555,26.01348888330834,43.87568035981563,4.120183712732751,162.34239505031923,12.525647189690122,19.87263741601891,6.822182947596344,262.1191052073663,1000.5997900692144,5.567743102173894,13.542774557419726,411,Spring,Beijing,47.67044682507449,118.46770045772736,Tuesday,16,12,2023,Rain,72,2023-12-01
102.05987171546478,205.26207898260745,22.839442420516,47.90042980357267,4.428635672387441,198.85315939077776,23.072603456005808,97.35517086550936,8.27676462087566,229.80280240495551,1041.3744655750313,1.2089372628943107,13.212731167932317,277,Spring,Shenzhen,35.85579275817571,120.5497885407888,Saturday,12,7,2019,Snow,88,2019-07-01
143.69387771549054,62.33797001608123,25.16395691639404,13.850027272291213,2.5093895851514345,103.43830708624,1.5364869850497431,34.31210553827655,6.483659487542153,160.8298516787039,1011.7975606341972,33.79389468998954,2.113386448868773,38,Summer,Shenzhen,36.5518067291756,101.71400413710776,Friday,12,11,2021,Rain,63,2021-11-01
219.92013369141023,158.23091345740218,34.39698528770259,13.241646966223916,1.259347968028868,164.3357146681084,31.518725504743536,68.72217711914902,7.972995780913513,201.1754002990629,1029.446036197318,29.647972157720297,14.669112070175416,159,Spring,Chengdu,36.704121844947565,98.79814188924588,Friday,2,5,2017,Fog,98,2017-05-01
86.15690661126476,211.17058772805035,75.6147510684817,11.237037063441404,3.807784081938068,165.34443237942216,22.32396423233891,44.53687391503489,6.253569949065668,247.73996874370596,985.3583893284152,9.46349933670112,5.9088527783965175,282,Autumn,Shanghai,34.13106905398833,126.56304872445344,Wednesday,6,11,2019,Fog,24,2019-11-01
245.51760861094075,201.1980590502469,33.85348149106353,34.53226721376866,2.719862176701483,192.7232723744883,-3.489038507743011,16.869758070106204,1.3867843436432192,146.0213724673579,998.889071146522,45.24467454862362,0.7785989069150845,344,Autumn,Shenzhen,23.84589503223929,123.28630346955724,Wednesday,13,9,2021,Snow,81,2021-09-01
207.4160974620937,86.25372169500551,47.651637937916114,9.65120091116678,3.758800356564315,177.50380951391614,27.521831101467956,22.99658093032917,1.1269058345780336,170.38818251235,1024.608400794547,10.776219058871362,5.967634490420464,63,Spring,Chengdu,47.83476781357669,129.67685691843832,Monday,13,11,2019,Haze,98,2019-11-01
220.13719124234515,70.555132389394,36.09065402901423,46.563817130656325,2.551099195159068,70.32193613662082,14.470362684733145,55.62738762009271,9.482019743680748,333.3875658905111,1026.5335129768737,6.244952873312553,1.847794092584346,285,Winter,Shanghai,30.578613756294462,105.78589230117674,Wednesday,3,8,2020,Fog,46,2020-08-01
158.71947900090362,30.30442441268256,91.00919298939894,21.100106948199727,1.8781315404349612,71.6846001687698,28.951302014314408,39.10300783560693,6.514182717709468,221.2282289994354,1032.093520056588,18.777231091368314,7.257202712260756,153,Autumn,Beijing,40.374956070224,106.6189225602452,Saturday,2,6,2020,Rain,94,2020-06-01
67.0724329932846,91.65997915764848,49.255986233816095,41.62517035882127,1.5811661074024266,46.23543278050347,23.09528992677532,13.262047676927304,8.390125592034932,113.26906291634798,1046.6073891037656,32.78269807439702,10.13306627802292,250,Winter,Shanghai,30.618545017174124,101.25396024224062,Saturday,4,10,2015,Fog,37,2015-10-01
180.3766165098595,219.213413531904,62.57185166382317,8.944532847743142,0.6430190198796184,70.55539992213863,38.89431903466851,17.636339709425563,0.429934641512194,326.69945211851024,991.3222699370432,27.60118146538885,5.313176532845896,386,Summer,Shanghai,49.08286632716187,110.56685788478173,Thursday,2,6,2017,Snow,49,2017-06-01
60.15624243445368,70.82118968139379,96.56741623829257,43.66288260185812,1.0995897184229702,176.70242114907143,5.011911523391058,77.17402170189685,8.773633111696036,113.88800114937446,1015.9130894856856,22.11969417859389,18.113981129267493,81,Autumn,Beijing,49.7385378315187,96.5574942910232,Wednesday,13,1,2019,Rain,50,2019-01-01
